PROJECT_ID	GEONAME_ID	precision_code	place_name	latitude	longitude	location_type_code	location_type_name	geoname_adm_code	geonames_adm_name	geonames_retrieval_time	project_source	source_url	source
P000968	2298724	1	Kwadaso	6.69404	-1.64603	PPL	populated place	GH|00	Ghana	2012-01-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2299144	1	Kpong	6.15861	0.06261	PPL	populated place	GH|00	Ghana	2011-05-07T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2299625	1	Kintampo	8.05627	-1.73058	PPL	populated place	GH|03	Ghana|Brong-Ahafo	2013-10-30T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2300569	4	Greater Accra Region	5.75	0	ADM1	first-order administrative division	GH|01	Ghana|Greater Accra	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2300660	6	Republic of Ghana	8.1	-1.2	PCLI	independent political entity	GH|00	Ghana	2014-01-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2301217	1	Ejura	7.38558	-1.35617	PPL	populated place	GH|02	Ghana|Ashanti	2013-10-29T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2301360	4	Eastern Region	6.5	-0.5	ADM1	first-order administrative division	GH|05	Ghana|Eastern	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2302002	1	Damongo	9.08337	-1.81819	PPL	populated place	GH|00	Ghana	2012-02-02T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2302353	4	Central Region	5.5	-1	ADM1	first-order administrative division	GH|04	Ghana|Central	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2302547	4	Brong-Ahafo Region	7.75	-1.5	ADM1	first-order administrative division	GH|03	Ghana|Brong-Ahafo	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2303529	1	Babile	10.52973	-2.83774	PPL	populated place	GH|00	Ghana	2012-01-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2304028	1	Asuansi	5.30227	-1.23645	PPL	populated place	GH|00	Ghana	2012-01-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2304116	4	Ashanti Region	6.75	-1.5	ADM1	first-order administrative division	GH|02	Ghana|Ashanti	2014-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/07/000333038_20080307024247/Rendered/PDF/ICR5890ICR0P001closed0March0502008..pdf	ICR
P000968	2304693	1	Amrahia	5.76972	-0.14197	PPL	populated place	GH|01	Ghana|Greater Accra	2013-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P000968	2305884	1	Adidome	6.06568	0.50712	PPL	populated place	GH|00	Ghana	2012-01-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P000968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/08/14/000094946_00072505400340/Rendered/PDF/multi_page.pdf	PAD
P001001	2372248	6	Republic of Guinea-Bissau	12	-15	PCLI	independent political entity	GW|00	Guinea-Bissau	2013-03-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001001	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/05/04/000333037_20100504003031/Rendered/PDF/ICR13470ICR0P01disclosed0May0202010.pdf	ICR
P001177	2287781	6	Republic of Côte d’Ivoire	8	-5.5	PCLI	independent political entity	CI|00	Ivory Coast	2014-02-07T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001177	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/05/23/000160016_20080523161453/Rendered/PDF/43879.pdf ; http://web.worldbank.org/external/projects/main?pagePK=51351038&piPK=51351152&theSitePK=40941&menuPK=51351213&query=&fromDate=&docType=4&IRISF=&docTitle=&author=&aType=&owner=&origu=&colTitle=&displayOrder=DOCNA%2CDOCDT%2CREPNB%2CDOCTY&callBack=&siteName=PROJECTS&sType=&report=&loan=&trustfund=&projid=P001177&credit=&sourceCitation=&projectId=P001177&sortDesc=DOCDT&dAtts=DOCDT%2CDOCNA%2CREPNB%2CDOCTY%2CLANG%2CVOLNB%2CREPNME&startPoint=0&pageSize=10	ISDS ; ISD
P001177	2288115	1	Grand-Bassam	5.2118	-3.73884	PPLA2	seat of a second-order administrative division	CI|89	Ivory Coast|Sud-Comoé	2013-08-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001177	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/05/23/000160016_20080523161453/Rendered/PDF/43879.pdf ; http://web.worldbank.org/external/projects/main?menuPK=51447259&pagePK=51351007&piPK=64675967&theSitePK=40941&menuPK=64187510&searchMenuPK=51351213&theSitePK=40941&entityID=000160016_20080523161453&searchMenuPK=51351213&theSitePK=40941	ISDS
P001177	2290462	1	Danané	7.25957	-8.15498	PPL	populated place	CI|78	Ivory Coast|Dix-Huit Montagnes	2012-01-17T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001177	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/09/06/000094946_00090605451487/Rendered/PDF/multi0page.pdf	PJPR
P001177	2291136	1	Bondoukou	8.0402	-2.80003	PPLA	seat of a first-order administrative division	CI|92	Ivory Coast|Zanzan	2012-02-28T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001177	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/09/06/000094946_00090605451487/Rendered/PDF/multi0page.pdf	PJPR
P001748	2453866	8	Republic of Mali	18	-2	PCLI	independent political entity	ML|00	Mali	2014-01-17T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001748	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/06/30/000333038_20090630011403/Rendered/PDF/ICR9430P0017481C0Disclosed061261091.pdf	ICR
P001785	1024292	1	Zandamela	-24.78861	34.31278	PPL	populated place	MZ|03	Mozambique|Inhambane	1998-12-10T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1024312	4	Província de Zambézia	-17	37	ADM1	first-order administrative division	MZ|09	Mozambique|Zambézia	2013-02-07T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1024688	1	Marracuene	-25.73694	32.67639	PPL	populated place	MZ|04	Mozambique|Maputo	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1026010	4	Tete	-15.5	33	ADM1	first-order administrative division	MZ|08	Mozambique|Tete	2013-11-04T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1026804	4	Sofala Province	-19.2	34.8	ADM1	first-order administrative division	MZ|05	Mozambique|Sofala	2012-05-31T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	
P001785	1031835	1	Nhachengue	-22.84472	35.18056	PPL	populated place	MZ|03	Mozambique|Inhambane	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1033354	4	Nampula	-15	39	ADM1	first-order administrative division	MZ|06	Mozambique|Nampula	2014-07-31T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1033828	1	Nametil	-14.21667	40.55	PPL	populated place	MZ|00	Mozambique	1993-11-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1035175	1	Muvingue	-20.57694	33.83583	PPL	populated place	MZ|05	Mozambique|Sofala	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1038879	3	Memba	-13.96591	40.39437	ADM2	second-order administrative division	MZ|06|1038879	Mozambique|Nampula|Memba	2014-07-21T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1039536	1	Maxixe	-23.85972	35.34722	PPL	populated place	MZ|03	Mozambique|Inhambane	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1040649	4	Maputo Province	-25.5	32.33333	ADM1	first-order administrative division	MZ|04	Mozambique|Maputo	2013-07-04T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	
P001785	1040652	1	Maputo	-25.96553	32.58322	PPLC	capital of a political entity	MZ|11	Mozambique|Maputo City	2012-06-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1040947	4	Manica Province	-19	33.5	ADM1	first-order administrative division	MZ|10	Mozambique|Manica	2012-05-31T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	
P001785	1040989	1	Manhiça	-25.40222	32.80722	PPLA2	seat of a second-order administrative division	MZ|04	Mozambique|Maputo	2014-04-01T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1045110	4	Inhambane Province	-23	34.5	ADM1	first-order administrative division	MZ|03	Mozambique|Inhambane	2012-05-31T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	
P001785	1045289	1	Inchope	-19.19472	33.89389	PPL	populated place	MZ|10	Mozambique|Manica	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1046058	4	Gaza Province	-23.5	33	ADM1	first-order administrative division	MZ|02	Mozambique|Gaza	2012-05-31T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	
P001785	1052944	1	António Enes	-16.2325	39.90861	PPL	populated place	MZ|06	Mozambique|Nampula	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1090080	3	Manhica	-25.39417	32.83389	ADM2	second-order administrative division	MZ|04|1090080	Mozambique|Maputo|Manhica	2014-04-01T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	1105527	1	Incoluane	-25.0625	32.92833	PPL	populated place	MZ|04	Mozambique|Maputo	1998-12-10T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	7646374	3	Gondola District	-19.15	33.66	ADM2	second-order administrative division	MZ|10|7646374	Mozambique|Manica|Gondola District	2012-05-28T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	7873985	3	Chibabava District	-20.292	33.531	ADM2	second-order administrative division	MZ|05|7873985	Mozambique|Sofala|Chibabava District	2011-06-28T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
P001785	7874406	3	Angoche District	-16.23272	39.91106	ADM2	second-order administrative division	MZ|06|7874406	Mozambique|Nampula|Angoche District	2011-07-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P001785	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/03/21/000333037_20080321022815/Rendered/PDF/ICR5860MZ0ICR01C1disclosed0March191.pdf	ICR
